"","Name","CRS","EPSG","resolution","year_of_data","short_description","units_of_data","data_source","orig_source","date_of_download","modified"
"1","green_capacity_berlin_raster_10m","+proj=laea +lat_0=52 +lon_0=10 +x_0=4321000 +y_0=3210000 +ellps=GRS80 +units=m +no_defs","3035",10,"2010",NA,"[m³/m²]","C:/Users/wenzler/PopDynIZW Dropbox/GeoData/data-raw/berlin/green_capacity_berlin_2010_3035/green_capacity_berlin_2010_3035.gpkg","https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/wfs_05_09_gruenvol2010",NA,"NAs (zero values) inside Berlin borders where set to 0"
